game_id,season,week,season_type,team,home_away,firstDowns,firstDownsPassing,firstDownsRushing,firstDownsPenalty,thirdDownEff,fourthDownEff,totalOffensivePlays,totalYards,yardsPerPlay,totalDrives,netPassingYards,completionAttempts,yardsPerPass,interceptions,sacksYardsLost,rushingYards,rushingAttempts,yardsPerRushAttempt,redZoneAttempts,totalPenaltiesYards,turnovers,fumblesLost,defensiveTouchdowns,possessionTime
400791670,2015,6,2,BAL,away,25.0,16.0,9.0,0.0,0.3076923077,1.0,75.0,,5.6,11.0,343.0,,6.471698113207547,2.0,,77.0,22.0,3.5,0.3333333333333333,,,0.0,0.0,1987.0
400791670,2015,6,2,SF,home,15.0,11.0,2.0,2.0,0.3846153846,,55.0,,7.1090909091,11.0,326.0,,10.866666666666667,0.0,,65.0,25.0,2.6,0.0,,,0.0,0.0,1613.0
400791674,2015,6,2,NE,away,22.0,15.0,5.0,2.0,0.4166666667,1.0,64.0,,6.515625,13.0,301.0,,7.717948717948718,1.0,,116.0,25.0,4.64,0.6666666666666666,,,0.0,0.0,1648.0
400791674,2015,6,2,IND,home,24.0,16.0,6.0,2.0,0.4375,0.3333333333,75.0,,5.4533333333,12.0,289.0,,5.452830188679245,0.0,,120.0,22.0,5.455,1.0,,,0.0,2.0,1952.0
400791676,2015,6,2,NYG,away,18.0,11.0,3.0,4.0,0.3076923077,0.0,64.0,,3.859375,14.0,166.0,,4.048780487804878,2.0,,81.0,23.0,3.522,1.0,,,1.0,0.0,1776.0
400791676,2015,6,2,PHI,home,24.0,11.0,10.0,3.0,0.375,,76.0,,5.6315789474,13.0,270.0,,6.923076923076923,3.0,,158.0,37.0,4.27,0.5,,,1.0,1.0,1824.0
400791503,2015,7,2,SEA,away,21.0,9.0,11.0,1.0,0.3846153846,1.0,70.0,,5.5428571429,11.0,212.0,,7.310344827586207,2.0,,176.0,41.0,4.293,1.0,,,0.0,0.0,2285.0
400791503,2015,7,2,SF,home,8.0,5.0,3.0,0.0,0.0909090909,,45.0,,3.1555555556,11.0,81.0,,2.7,0.0,,61.0,15.0,4.067,0.0,,,0.0,0.0,1315.0
400761515,2015,7,2,BUF,away,26.0,13.0,10.0,3.0,0.25,0.0,74.0,,5.0675675676,13.0,260.0,,5.6521739130434785,2.0,,115.0,28.0,4.107,0.3333333333333333,,,2.0,2.0,1882.0
400761515,2015,7,2,JAX,home,17.0,9.0,6.0,2.0,0.3571428571,0.0,63.0,,4.6825396825,13.0,175.0,,5.645161290322581,1.0,,120.0,32.0,3.75,0.5,,,0.0,4.0,1718.0
400791523,2015,7,2,MIN,away,25.0,16.0,7.0,2.0,0.3846153846,0.0,74.0,,5.7432432432,12.0,285.0,,7.3076923076923075,0.0,,140.0,35.0,4.0,0.25,,,1.0,0.0,2187.0
400791523,2015,7,2,DET,home,14.0,9.0,3.0,2.0,0.1,0.0,50.0,,5.48,11.0,197.0,,5.96969696969697,0.0,,77.0,17.0,4.529,0.6666666666666666,,,0.0,0.0,1413.0
400791517,2015,7,2,ATL,away,21.0,10.0,9.0,2.0,0.3571428571,0.0,69.0,,5.4782608696,12.0,251.0,,6.605263157894737,2.0,,127.0,31.0,4.097,0.3333333333333333,,,0.0,0.0,2085.0
400791517,2015,7,2,TEN,home,15.0,10.0,5.0,0.0,0.1111111111,0.0,52.0,,4.9230769231,11.0,179.0,,4.972222222222222,2.0,,77.0,16.0,4.813,0.5,,,0.0,0.0,1515.0
400791520,2015,7,2,NO,away,22.0,12.0,9.0,1.0,0.35,1.0,83.0,,5.4096385542,17.0,266.0,,5.659574468085107,1.0,,183.0,36.0,5.083,0.8,,,0.0,0.0,2303.0
400791520,2015,7,2,IND,home,15.0,10.0,3.0,2.0,0.2307692308,,61.0,,6.1639344262,16.0,301.0,,6.270833333333333,2.0,,75.0,13.0,5.769,0.5,,,1.0,0.0,1297.0
400791527,2015,7,2,PIT,away,18.0,9.0,7.0,2.0,0.2,0.5,55.0,,6.1636363636,10.0,192.0,,6.193548387096774,2.0,,147.0,24.0,6.125,0.3333333333333333,,,1.0,0.0,1654.0
400791527,2015,7,2,KC,home,18.0,11.0,7.0,0.0,0.5625,,63.0,,5.9841269841,10.0,239.0,,7.029411764705882,0.0,,138.0,29.0,4.759,0.4,,,0.0,0.0,1946.0
400791529,2015,7,2,CLE,away,19.0,12.0,3.0,4.0,0.25,0.0,65.0,,5.6,13.0,282.0,,6.878048780487805,0.0,,82.0,24.0,3.417,0.0,,,4.0,0.0,2133.0
400791529,2015,7,2,STL,home,16.0,5.0,9.0,2.0,0.1111111111,,51.0,,6.0392156863,12.0,150.0,,6.0,0.0,,158.0,26.0,6.077,0.6666666666666666,,,1.0,2.0,1467.0
400791533,2015,7,2,HOU,away,24.0,18.0,6.0,0.0,0.4,0.0,78.0,,4.1282051282,14.0,251.0,,4.735849056603773,1.0,,71.0,25.0,2.84,0.75,,,0.0,0.0,1675.0
400791533,2015,7,2,MIA,home,21.0,11.0,8.0,2.0,0.1111111111,,59.0,,8.5254237288,14.0,255.0,,10.625,0.0,,248.0,35.0,7.086,0.5,,,1.0,2.0,1925.0
400791536,2015,7,2,NYJ,away,25.0,19.0,3.0,3.0,0.5714285714,,70.0,,5.3142857143,11.0,283.0,,6.902439024390244,0.0,,89.0,29.0,3.069,0.5,,,1.0,0.0,1983.0
400791536,2015,7,2,NE,home,20.0,17.0,3.0,0.0,0.5,1.0,66.0,,5.3484848485,10.0,337.0,,5.912280701754386,0.0,,16.0,9.0,1.778,0.6,,,0.0,0.0,1617.0
400791511,2015,7,2,TB,away,21.0,12.0,9.0,0.0,0.5833333333,,60.0,,7.9833333333,9.0,289.0,,9.633333333333333,0.0,,190.0,30.0,6.333,0.3333333333333333,,,1.0,2.0,1878.0
400791511,2015,7,2,WSH,home,27.0,16.0,4.0,7.0,0.4545454545,,60.0,,5.9166666667,11.0,305.0,,7.439024390243903,0.0,,50.0,19.0,2.632,0.8,,,1.0,0.0,1722.0
400791540,2015,7,2,OAK,away,19.0,10.0,8.0,1.0,0.4166666667,,58.0,,7.1034482759,12.0,282.0,,8.8125,0.0,,130.0,26.0,5.0,0.25,,,0.0,0.0,1849.0
400791540,2015,7,2,SD,home,28.0,15.0,9.0,4.0,0.5,,80.0,,5.2125,12.0,327.0,,5.5423728813559325,2.0,,90.0,21.0,4.286,1.0,,,0.0,0.0,1751.0
400791564,2015,7,2,DAL,away,27.0,10.0,14.0,3.0,0.5454545455,0.0,69.0,,6.6666666667,10.0,227.0,,8.107142857142858,3.0,,233.0,41.0,5.683,0.5,,,1.0,0.0,2284.0
400791564,2015,7,2,NYG,home,13.0,7.0,4.0,2.0,0.2727272727,,51.0,,5.6666666667,11.0,157.0,,6.038461538461538,0.0,,132.0,25.0,5.28,0.3333333333333333,,,0.0,3.0,1316.0
400791567,2015,7,2,PHI,away,20.0,12.0,6.0,2.0,0.3888888889,0.5,81.0,,4.3086419753,13.0,172.0,,3.372549019607843,1.0,,177.0,30.0,5.9,0.0,,,0.0,0.0,1866.0
400791567,2015,7,2,CAR,home,21.0,11.0,9.0,1.0,0.2222222222,,58.0,,6.7931034483,13.0,190.0,,7.6,3.0,,204.0,33.0,6.182,0.6,,,0.0,0.0,1734.0
400791574,2015,7,2,BAL,away,18.0,14.0,3.0,1.0,0.3846153846,1.0,59.0,,4.6779661017,10.0,221.0,,5.1395348837209305,1.0,,55.0,16.0,3.438,0.5,,,1.0,0.0,1824.0
400791574,2015,7,2,ARI,home,21.0,14.0,5.0,2.0,0.4166666667,,59.0,,7.0169491525,11.0,264.0,,8.516129032258064,0.0,,150.0,28.0,5.357,0.5,,,0.0,0.0,1776.0
400791601,2015,8,2,MIA,away,18.0,16.0,2.0,0.0,0.1818181818,0.5,62.0,,4.3548387097,13.0,255.0,,5.204081632653061,2.0,,15.0,13.0,1.154,0.5,,,0.0,0.0,1643.0
400791601,2015,8,2,NE,home,24.0,16.0,8.0,0.0,0.25,1.0,66.0,,6.6212121212,12.0,342.0,,8.55,0.0,,95.0,26.0,3.654,0.75,,,0.0,0.0,1957.0
400761516,2015,8,2,DET,away,16.0,13.0,2.0,1.0,0.1666666667,0.5,58.0,,4.7586206897,12.0,195.0,,4.431818181818182,2.0,,81.0,14.0,5.786,0.0,,,0.0,0.0,1546.0
400761516,2015,8,2,KC,home,24.0,10.0,10.0,4.0,0.6153846154,,63.0,,5.3968253968,12.0,134.0,,4.32258064516129,0.0,,206.0,32.0,6.438,0.8571428571428571,,,0.0,0.0,2054.0
400791605,2015,8,2,TB,away,21.0,11.0,5.0,5.0,0.4615384615,0.0,63.0,,4.6031746032,10.0,173.0,,5.580645161290323,0.0,,117.0,32.0,3.656,0.3333333333333333,,,0.0,0.0,1811.0
400791605,2015,8,2,ATL,home,28.0,19.0,7.0,2.0,0.5,0.6666666667,73.0,,6.7945205479,10.0,395.0,,8.58695652173913,1.0,,101.0,27.0,3.741,0.4,,,3.0,0.0,2345.0
400791642,2015,8,2,MIN,away,17.0,7.0,8.0,2.0,0.4166666667,,56.0,,5.8392857143,10.0,180.0,,5.806451612903226,1.0,,147.0,25.0,5.88,0.0,,,0.0,1.0,1638.0
400791642,2015,8,2,CHI,home,18.0,11.0,6.0,1.0,0.25,1.0,59.0,,5.1694915254,10.0,208.0,,6.117647058823529,0.0,,97.0,25.0,3.88,0.5,,,0.0,0.0,1962.0
400791609,2015,8,2,ARI,away,25.0,17.0,6.0,2.0,0.8125,,77.0,,6.3766233766,13.0,372.0,,9.538461538461538,1.0,,119.0,38.0,3.132,0.6,,,3.0,0.0,2063.0
400791609,2015,8,2,CLE,home,16.0,12.0,1.0,3.0,0.5625,0.0,61.0,,4.1639344262,12.0,215.0,,5.2439024390243905,1.0,,39.0,20.0,1.95,1.0,,,1.0,0.0,1537.0
400791613,2015,8,2,SF,away,11.0,8.0,1.0,2.0,0.1764705882,0.0,65.0,,2.9076923077,15.0,151.0,,3.4318181818181817,0.0,,38.0,21.0,1.81,0.0,,,0.0,0.0,1682.0
400791613,2015,8,2,STL,home,16.0,5.0,7.0,4.0,0.0833333333,,64.0,,6.0625,15.0,191.0,,8.304347826086957,0.0,,197.0,41.0,4.805,1.0,,,1.0,0.0,1918.0
400791618,2015,8,2,NYG,away,28.0,16.0,5.0,7.0,0.125,1.0,65.0,,6.4,11.0,329.0,,7.4772727272727275,0.0,,87.0,21.0,4.143,1.0,,,1.0,2.0,1505.0
400791618,2015,8,2,NO,home,35.0,24.0,10.0,1.0,0.6363636364,1.0,76.0,,8.0,13.0,505.0,,10.1,2.0,,103.0,26.0,3.962,1.0,,,0.0,0.0,2095.0
400791649,2015,8,2,CIN,away,16.0,11.0,3.0,2.0,0.2666666667,,64.0,,4.625,12.0,218.0,,5.317073170731708,2.0,,78.0,23.0,3.391,0.3333333333333333,,,0.0,0.0,1791.0
400791649,2015,8,2,PIT,home,21.0,15.0,3.0,3.0,0.2727272727,,67.0,,5.3134328358,12.0,240.0,,5.0,3.0,,116.0,19.0,6.105,0.3333333333333333,,,0.0,0.0,1809.0
400791646,2015,8,2,SD,away,22.0,15.0,4.0,3.0,0.5384615385,,64.0,,5.796875,9.0,290.0,,7.631578947368421,0.0,,81.0,26.0,3.115,1.0,,,0.0,0.0,1806.0
400791646,2015,8,2,BAL,home,23.0,14.0,6.0,3.0,0.4166666667,1.0,65.0,,5.6153846154,10.0,293.0,,7.325,0.0,,72.0,25.0,2.88,0.5,,,0.0,0.0,1794.0
400791653,2015,8,2,TEN,away,15.0,9.0,3.0,3.0,0.0833333333,0.0,58.0,,3.6379310345,14.0,125.0,,3.289473684210526,1.0,,86.0,20.0,4.3,0.0,,,2.0,0.0,1868.0
400791653,2015,8,2,HOU,home,14.0,11.0,1.0,2.0,0.2666666667,0.0,61.0,,4.4262295082,14.0,214.0,,5.631578947368421,0.0,,56.0,23.0,2.435,0.0,,,0.0,0.0,1732.0
400791657,2015,8,2,NYJ,away,22.0,16.0,4.0,2.0,0.4375,0.3333333333,71.0,,5.1549295775,11.0,292.0,,5.84,1.0,,74.0,21.0,3.524,1.0,,,0.0,0.0,1762.0
400791657,2015,8,2,OAK,home,21.0,13.0,7.0,1.0,0.4,,61.0,,7.393442623,12.0,333.0,,9.25,0.0,,118.0,25.0,4.72,1.0,,,0.0,0.0,1838.0
400791681,2015,8,2,SEA,away,19.0,11.0,8.0,0.0,0.4166666667,,61.0,,5.2950819672,10.0,210.0,,7.0,1.0,,113.0,31.0,3.645,0.0,,,0.0,0.0,1778.0
400791681,2015,8,2,DAL,home,14.0,4.0,8.0,2.0,0.2857142857,0.5,57.0,,3.8596491228,10.0,91.0,,3.3703703703703702,0.0,,129.0,30.0,4.3,0.0,,,0.0,0.0,1822.0
400791684,2015,8,2,GB,away,14.0,3.0,7.0,4.0,0.25,,46.0,,3.0434782609,9.0,50.0,,2.0,0.0,,90.0,21.0,4.286,1.0,,,0.0,0.0,1593.0
400791684,2015,8,2,DEN,home,24.0,15.0,9.0,0.0,0.5,,63.0,,7.9365079365,9.0,340.0,,11.724137931034482,1.0,,160.0,34.0,4.706,0.6666666666666666,,,0.0,0.0,2007.0
400791690,2015,8,2,IND,away,19.0,14.0,5.0,0.0,0.3333333333,1.0,84.0,,4.2738095238,17.0,223.0,,4.551020408163265,3.0,,136.0,35.0,3.886,0.5,,,1.0,0.0,2160.0
400791690,2015,8,2,CAR,home,17.0,10.0,7.0,0.0,0.25,1.0,73.0,,5.1917808219,16.0,239.0,,6.45945945945946,1.0,,140.0,36.0,3.889,0.6666666666666666,,,2.0,0.0,2018.0
400791698,2015,9,2,CLE,away,13.0,9.0,4.0,0.0,0.3076923077,0.5,53.0,,4.0188679245,9.0,144.0,,4.0,0.0,,69.0,17.0,4.059,0.3333333333333333,,,0.0,0.0,1437.0
400791698,2015,9,2,CIN,home,23.0,13.0,8.0,2.0,0.5714285714,1.0,66.0,,5.6212121212,10.0,219.0,,7.551724137931035,0.0,,152.0,37.0,4.108,0.75,,,0.0,0.0,2163.0
400791725,2015,9,2,MIA,away,29.0,16.0,6.0,7.0,0.4444444444,,62.0,,6.4032258065,9.0,289.0,,7.605263157894737,0.0,,108.0,24.0,4.5,0.5,,,1.0,0.0,1727.0
400791725,2015,9,2,BUF,home,18.0,7.0,10.0,1.0,0.6153846154,,51.0,,8.2352941176,9.0,154.0,,10.266666666666667,0.0,,266.0,36.0,7.389,0.5,,,0.0,0.0,1873.0
400791727,2015,9,2,STL,away,18.0,5.0,10.0,3.0,0.125,1.0,70.0,,4.5714285714,14.0,160.0,,4.705882352941177,0.0,,160.0,36.0,4.444,0.5,,,0.0,0.0,1947.0
400791727,2015,9,2,MIN,home,21.0,6.0,9.0,6.0,0.2307692308,,63.0,,4.6507936508,14.0,148.0,,5.285714285714286,1.0,,145.0,35.0,4.143,0.6666666666666666,,,0.0,0.0,1993.0
400791721,2015,9,2,WSH,away,16.0,12.0,3.0,1.0,0.5,0.0,56.0,,4.4642857143,9.0,213.0,,5.195121951219512,1.0,,37.0,15.0,2.467,0.5,,,1.0,0.0,1375.0
400791721,2015,9,2,NE,home,27.0,15.0,10.0,2.0,0.5625,1.0,76.0,,6.0526315789,11.0,299.0,,7.666666666666667,1.0,,161.0,37.0,4.351,0.5,,,1.0,0.0,2225.0
400791722,2015,9,2,TEN,away,25.0,19.0,3.0,3.0,0.3846153846,,67.0,,7.2089552239,13.0,371.0,,9.512820512820513,0.0,,112.0,28.0,4.0,0.6,,,1.0,0.0,1941.0
400791722,2015,9,2,NO,home,30.0,18.0,5.0,7.0,0.5454545455,,70.0,,5.9428571429,12.0,355.0,,8.255813953488373,1.0,,61.0,27.0,2.259,0.75,,,1.0,0.0,1969.0
400791728,2015,9,2,JAX,away,19.0,16.0,3.0,0.0,0.4375,,65.0,,6.7076923077,13.0,338.0,,7.3478260869565215,2.0,,98.0,19.0,5.158,0.0,,,2.0,0.0,1756.0
400791728,2015,9,2,NYJ,home,14.0,12.0,2.0,0.0,0.3333333333,1.0,64.0,,4.53125,15.0,261.0,,7.25,0.0,,29.0,28.0,1.036,1.0,,,0.0,0.0,1844.0
400791730,2015,9,2,OAK,away,24.0,17.0,6.0,1.0,0.4285714286,,69.0,,6.3768115942,17.0,301.0,,6.840909090909091,1.0,,139.0,25.0,5.56,0.75,,,3.0,0.0,1676.0
400791730,2015,9,2,PIT,home,27.0,16.0,9.0,2.0,0.3529411765,0.5,81.0,,7.3703703704,15.0,402.0,,7.882352941176471,1.0,,195.0,30.0,6.5,0.6666666666666666,,,1.0,0.0,1924.0
400791700,2015,9,2,GB,away,21.0,16.0,3.0,2.0,0.2142857143,0.6666666667,72.0,,5.5833333333,16.0,331.0,,6.245283018867925,1.0,,71.0,19.0,3.737,0.6666666666666666,,,1.0,0.0,1668.0
400791700,2015,9,2,CAR,home,20.0,10.0,9.0,1.0,0.3333333333,,66.0,,6.4696969697,15.0,297.0,,9.9,1.0,,130.0,36.0,3.611,0.6,,,0.0,0.0,1932.0
400791732,2015,9,2,ATL,away,17.0,15.0,2.0,0.0,0.3333333333,,61.0,,4.9508196721,11.0,285.0,,6.0638297872340425,0.0,,17.0,14.0,1.214,0.3333333333333333,,,0.0,0.0,1928.0
400791732,2015,9,2,SF,home,18.0,8.0,8.0,2.0,0.4285714286,1.0,64.0,,4.96875,12.0,185.0,,7.115384615384615,2.0,,133.0,38.0,3.5,1.0,,,0.0,0.0,1672.0
400791731,2015,9,2,NYG,away,24.0,14.0,6.0,4.0,0.5625,0.0,73.0,,4.4794520548,11.0,213.0,,5.325,2.0,,114.0,33.0,3.455,0.5,,,0.0,2.0,2095.0
400791731,2015,9,2,TB,home,19.0,10.0,6.0,3.0,0.4615384615,,59.0,,6.4915254237,11.0,247.0,,6.861111111111111,0.0,,136.0,23.0,5.913,0.25,,,3.0,0.0,1505.0
400791733,2015,9,2,DEN,away,16.0,13.0,2.0,1.0,0.5,,51.0,,6.0588235294,10.0,274.0,,7.405405405405405,2.0,,35.0,14.0,2.5,0.5,,,0.0,1.0,1281.0
400791733,2015,9,2,IND,home,27.0,13.0,7.0,7.0,0.6,,77.0,,4.7402597403,11.0,245.0,,6.621621621621622,0.0,,120.0,40.0,3.0,0.75,,,0.0,0.0,2319.0
400791734,2015,9,2,PHI,away,25.0,9.0,13.0,3.0,0.2307692308,1.0,72.0,,6.375,11.0,287.0,,7.756756756756757,0.0,,172.0,35.0,4.914,0.6666666666666666,,,0.0,2.0,1542.0
400791734,2015,9,2,DAL,home,25.0,11.0,8.0,6.0,0.5,1.0,71.0,,5.7887323944,10.0,277.0,,6.595238095238095,1.0,,134.0,29.0,4.621,1.0,,,0.0,0.0,2299.0
400791735,2015,9,2,CHI,away,25.0,20.0,5.0,0.0,0.6,,70.0,,6.3714285714,11.0,337.0,,8.21951219512195,1.0,,109.0,29.0,3.759,0.5,,,1.0,0.0,2015.0
400791735,2015,9,2,SD,home,19.0,12.0,5.0,2.0,0.5384615385,0.0,63.0,,5.380952381,9.0,262.0,,5.954545454545454,0.0,,77.0,19.0,4.053,0.3333333333333333,,,1.0,1.0,1585.0
400791486,2015,10,2,BUF,away,13.0,6.0,7.0,0.0,0.3125,0.0,64.0,,4.375,14.0,132.0,,4.258064516129032,0.0,,148.0,33.0,4.485,0.0,,,0.0,1.0,1996.0
400791486,2015,10,2,NYJ,home,15.0,9.0,6.0,0.0,0.2307692308,0.3333333333,59.0,,5.3898305085,15.0,190.0,,5.428571428571429,2.0,,128.0,24.0,5.333,0.3333333333333333,,,2.0,0.0,1604.0
400791490,2015,10,2,DET,away,16.0,13.0,2.0,1.0,0.3125,1.0,64.0,,4.484375,12.0,242.0,,6.368421052631579,1.0,,45.0,26.0,1.731,1.0,,,0.0,0.0,1840.0
400791490,2015,10,2,GB,home,22.0,17.0,3.0,2.0,0.4736842105,,82.0,,4.5365853659,14.0,325.0,,5.078125,0.0,,47.0,18.0,2.611,1.0,,,0.0,0.0,1760.0
400791499,2015,10,2,CAR,away,24.0,13.0,10.0,1.0,0.5384615385,,64.0,,4.734375,10.0,184.0,,6.133333333333334,0.0,,119.0,34.0,3.5,0.6,,,0.0,0.0,2155.0
400791499,2015,10,2,TEN,home,11.0,8.0,3.0,0.0,0.4166666667,,46.0,,5.2608695652,10.0,178.0,,7.12,1.0,,64.0,21.0,3.048,,,,1.0,0.0,1445.0
400791543,2015,10,2,CHI,away,17.0,8.0,8.0,1.0,0.25,1.0,63.0,,6.3015873016,13.0,244.0,,9.384615384615385,0.0,,153.0,37.0,4.135,0.3333333333333333,,,2.0,0.0,2062.0
400791543,2015,10,2,STL,home,12.0,7.0,4.0,1.0,0.2857142857,0.0,59.0,,4.8305084746,14.0,191.0,,5.026315789473684,1.0,,94.0,21.0,4.476,0.5,,,1.0,0.0,1538.0
400791552,2015,10,2,MIA,away,15.0,11.0,4.0,0.0,0.3333333333,,66.0,,4.3787878788,14.0,190.0,,4.75,0.0,,99.0,26.0,3.808,0.5,,,0.0,0.0,1733.0
400791552,2015,10,2,PHI,home,29.0,15.0,10.0,4.0,0.3888888889,0.5,87.0,,5.0114942529,14.0,353.0,,6.788461538461538,1.0,,83.0,35.0,2.371,0.4,,,0.0,0.0,1867.0
400791556,2015,10,2,CLE,away,20.0,16.0,2.0,2.0,0.3846153846,0.3333333333,65.0,,5.2615384615,11.0,327.0,,6.411764705882353,1.0,,15.0,14.0,1.071,0.25,,,2.0,0.0,1963.0
400791556,2015,10,2,PIT,home,22.0,13.0,4.0,5.0,0.3,0.0,59.0,,7.7796610169,11.0,399.0,,10.5,1.0,,60.0,21.0,2.857,0.16666666666666666,,,1.0,0.0,1637.0
400791494,2015,10,2,DAL,away,12.0,9.0,2.0,1.0,0.3076923077,,53.0,,4.0754716981,10.0,174.0,,5.4375,1.0,,42.0,21.0,2.0,0.0,,,0.0,0.0,1804.0
400791494,2015,10,2,TB,home,23.0,14.0,5.0,4.0,0.3333333333,,67.0,,4.9253731343,11.0,246.0,,6.0,2.0,,84.0,26.0,3.231,1.0,,,0.0,0.0,1796.0
400791549,2015,10,2,NO,away,16.0,10.0,6.0,0.0,0.3636363636,0.0,55.0,,6.3636363636,11.0,192.0,,6.4,2.0,,158.0,25.0,6.32,1.0,,,0.0,0.0,1586.0
400791549,2015,10,2,WSH,home,23.0,12.0,9.0,2.0,0.5454545455,,59.0,,8.6440677966,10.0,301.0,,10.75,0.0,,209.0,31.0,6.742,0.5,,,0.0,2.0,2014.0
400791581,2015,10,2,JAX,away,22.0,10.0,6.0,6.0,0.25,,70.0,,3.6857142857,14.0,168.0,,3.5,1.0,,90.0,22.0,4.091,0.5,,,0.0,0.0,1832.0
400791581,2015,10,2,BAL,home,22.0,15.0,7.0,0.0,0.5714285714,0.0,67.0,,5.9253731343,13.0,308.0,,6.695652173913044,2.0,,89.0,21.0,4.238,1.0,,,2.0,0.0,1768.0
400791586,2015,10,2,MIN,away,21.0,6.0,13.0,2.0,0.3636363636,,59.0,,6.5254237288,11.0,122.0,,4.6923076923076925,0.0,,263.0,33.0,7.97,0.3333333333333333,,,0.0,1.0,1981.0
400791586,2015,10,2,OAK,home,20.0,15.0,5.0,0.0,0.5,,64.0,,5.796875,11.0,287.0,,6.377777777777778,2.0,,84.0,19.0,4.421,0.3333333333333333,,,0.0,0.0,1619.0
400791595,2015,10,2,KC,away,13.0,4.0,8.0,1.0,0.25,1.0,65.0,,4.6615384615,14.0,197.0,,5.96969696969697,0.0,,106.0,32.0,3.313,0.3333333333333333,,,0.0,0.0,2007.0
400791595,2015,10,2,DEN,home,18.0,11.0,4.0,3.0,0.2142857143,0.6666666667,65.0,,3.4,13.0,152.0,,3.1020408163265305,5.0,,69.0,16.0,4.313,0.6666666666666666,,,0.0,0.0,1593.0
400791591,2015,10,2,NE,away,22.0,15.0,5.0,2.0,0.5,1.0,68.0,,5.9705882353,12.0,329.0,,7.311111111111111,1.0,,77.0,23.0,3.348,0.5,,,1.0,0.0,1896.0
400791591,2015,10,2,NYG,home,21.0,16.0,2.0,3.0,0.4666666667,,70.0,,6.0285714286,12.0,342.0,,7.276595744680851,0.0,,80.0,23.0,3.478,0.2,,,1.0,0.0,1704.0
400791599,2015,10,2,ARI,away,30.0,20.0,5.0,5.0,0.4705882353,,83.0,,5.4337349398,14.0,334.0,,6.68,1.0,,117.0,33.0,3.545,0.3333333333333333,,,2.0,0.0,2332.0
400791599,2015,10,2,SEA,home,18.0,7.0,9.0,2.0,0.125,1.0,52.0,,6.5961538462,12.0,228.0,,6.705882352941177,1.0,,115.0,18.0,6.389,0.6666666666666666,,,0.0,2.0,1268.0
400791622,2015,10,2,HOU,away,16.0,10.0,4.0,2.0,0.3333333333,0.0,61.0,,4.1967213115,12.0,174.0,,4.833333333333333,1.0,,82.0,25.0,3.28,0.0,,,0.0,0.0,1714.0
400791622,2015,10,2,CIN,home,16.0,9.0,5.0,2.0,0.2857142857,0.0,62.0,,4.1290322581,11.0,182.0,,4.333333333333333,1.0,,74.0,20.0,3.7,0.0,,,1.0,0.0,1886.0
400791632,2015,11,2,TEN,away,22.0,13.0,4.0,5.0,0.3846153846,,65.0,,4.8615384615,12.0,212.0,,5.435897435897436,0.0,,104.0,26.0,4.0,,,,1.0,0.0,1895.0
400791632,2015,11,2,JAX,home,18.0,13.0,3.0,2.0,0.3076923077,,58.0,,5.3103448276,11.0,218.0,,6.228571428571429,1.0,,90.0,23.0,3.913,0.2,,,1.0,0.0,1705.0
400791640,2015,11,2,IND,away,17.0,11.0,3.0,3.0,0.5,,61.0,,4.5245901639,12.0,202.0,,5.9411764705882355,2.0,,74.0,27.0,2.741,0.6666666666666666,,,1.0,2.0,1959.0
400791640,2015,11,2,ATL,home,21.0,15.0,3.0,3.0,0.5,0.0,71.0,,5.2816901408,13.0,275.0,,5.851063829787234,3.0,,100.0,24.0,4.167,0.75,,,1.0,0.0,1641.0
400791673,2015,11,2,DEN,away,21.0,14.0,7.0,0.0,0.4285714286,0.0,68.0,,5.7205882353,12.0,219.0,,6.84375,0.0,,170.0,36.0,4.722,0.3333333333333333,,,0.0,0.0,1993.0
400791673,2015,11,2,CHI,home,19.0,9.0,5.0,5.0,0.3333333333,0.0,59.0,,5.8813559322,11.0,261.0,,7.676470588235294,1.0,,86.0,25.0,3.44,0.25,,,1.0,0.0,1607.0
400791636,2015,11,2,OAK,away,13.0,7.0,4.0,2.0,0.3636363636,,47.0,,4.5957446809,10.0,164.0,,6.3076923076923075,0.0,,52.0,21.0,2.476,1.0,,,0.0,0.0,1438.0
400791636,2015,11,2,DET,home,22.0,15.0,6.0,1.0,0.4285714286,,70.0,,5.3571428571,10.0,266.0,,6.82051282051282,0.0,,109.0,31.0,3.516,0.25,,,0.0,0.0,2162.0
400791703,2015,11,2,DAL,away,22.0,11.0,10.0,1.0,0.5,0.5,68.0,,5.6764705882,10.0,220.0,,7.333333333333333,2.0,,166.0,38.0,4.368,0.3333333333333333,,,0.0,2.0,2330.0
400791703,2015,11,2,MIA,home,9.0,6.0,2.0,1.0,0.1,0.0,41.0,,5.1219512195,11.0,140.0,,5.185185185185185,1.0,,70.0,14.0,5.0,1.0,,,0.0,0.0,1270.0
400791668,2015,11,2,TB,away,25.0,16.0,8.0,1.0,0.625,1.0,72.0,,7.2361111111,12.0,238.0,,7.933333333333334,0.0,,283.0,42.0,6.738,0.8333333333333334,,,1.0,2.0,2154.0
400791668,2015,11,2,PHI,home,21.0,12.0,8.0,1.0,0.4666666667,,72.0,,5.3194444444,13.0,247.0,,5.613636363636363,3.0,,136.0,28.0,4.857,,,,1.0,0.0,1446.0
400791707,2015,11,2,WSH,away,9.0,8.0,1.0,0.0,0.2222222222,1.0,47.0,,3.9574468085,13.0,172.0,,4.914285714285715,1.0,,14.0,12.0,1.167,,,,4.0,1.0,1313.0
